mS,theta2
1.1886960216212858,5.188145154379907e-11
1.213342029122577,5.207674119837707e-11
1.2384659599523962,5.1845234326902575e-11
1.2640803476616338,5.1146270455147386e-11
1.2900236923388135,5.0029497899902126e-11
1.3163662630204882,4.8752999711042405e-11
1.3433435999199739,4.772340504159786e-11
1.3710052981580136,4.7117319312765e-11
1.3992610707656843,4.678345627670227e-11
1.4280506906384125,4.6537768553642394e-11
1.457492308917767,4.6373813508618244e-11
1.487447576394616,4.621218090742224e-11
1.5179685322950673,4.5917727207583865e-11
1.549113350140144,4.549120307044932e-11
1.5808178630205747,4.4891937401999134e-11
1.6135278040004797,4.4336792602465375e-11
1.6467248292788303,4.392007184201972e-11
1.6808577198581585,4.368469151411587e-11
1.7154754030708297,4.361472860579534e-11
1.750660217143806,4.348814119576907e-11
1.7865334307256624,4.319712204137438e-11
1.822935790822448,4.272443143166595e-11
1.8604757824815643,4.2216160677394234e-11
1.8621003255816193,4.2193639131224584e-11
1.9005958746147278,4.154637168396853e-11
1.9395131565668342,4.0840755271517054e-11
1.9794152900120245,4.013181630052439e-11
2.000478462463776,4.0640016390751964e-11
2.020933076737132,4.8248525856733084e-11
2.042217173616423,5.709024174893785e-11
2.0605120352191033,5.6592812929217273e-11
2.1029908531182593,5.633368939782244e-11
2.1466578361337776,5.622946097590551e-11
2.1466651602864766,5.6229182810249494e-11
2.191082112380144,5.609679507217486e-11
2.236031300105789,5.5955387899132065e-11
2.2819873225130025,5.582096642473218e-11
2.328721284488287,5.5719277108683175e-11
2.376641926351905,5.5817207722118106e-11
2.425233323795522,5.6173189136213445e-11
2.4262411030562516,5.617880002809642e-11
2.475862758801998,5.646912281960169e-11
2.526915424004424,5.66123382696327e-11
2.5793825472800025,5.70120843355007e-11
2.6323189946342778,5.747201295709005e-11
2.6868001374713053,5.8004619376345443e-11
2.7419546096829923,5.868490302716146e-11
2.798686965777089,5.952143954739038e-11
2.855721798807576,6.034703879524372e-11
2.91492846676328,6.152437399209092e-11
2.9744083180631957,6.308526447792631e-11
3.0352128211907416,6.453545993059614e-11
3.096956621871364,6.643368402785764e-11
3.1596019911509305,6.891081125112305e-11
3.2230380525655766,7.169183207169558e-11
3.285828021194357,7.530630154702145e-11
3.299700211079631,7.638539516419578e-11
3.364003421532305,8.143989191217139e-11
3.4291782964881152,8.736531538393414e-11
3.4941457411573578,9.437941190288464e-11
3.579585440073268,9.463643505927111e-11
3.6391979336402094,8.373469699962381e-11
3.6738048880134273,7.478800658704903e-11
3.7249267110474715,6.652235971923456e-11
3.7722599621514603,5.824416854614705e-11
3.811515078641831,5.163311755900719e-11
3.8688722094940458,4.543102867838974e-11
3.8964456506414766,4.310357553105614e-11
3.960491396899885,4.168547554019797e-11
4.028559620978083,4.283506798776186e-11
4.051498170476322,4.4908590868445684e-11
4.0943729849498744,5.141771048502846e-11
4.1134506224008245,6.494865198849947e-11
4.10109404489526,8.423287424509127e-11
4.079341161095822,1.0479339753289892e-10
4.052437046195875,1.1880903284650638e-10
4.016571279270994,1.4626084286831225e-10
3.9955965943399483,1.6703781337666051e-10
3.9497702766007485,2.0213466034406994e-10
3.9166147033442886,2.4270380003242845e-10
3.8806735961604133,2.7765321572819146e-10
3.845796758221419,3.3214779262042486e-10
3.808273302130337,3.7913216061186e-10
3.7719764732806476,4.4408012651758585e-10
3.7295397080222235,5.061816255200872e-10
3.695318352290772,5.740730827821657e-10
3.6453984411126834,6.472864610332836e-10
3.5946878858567763,7.573494671652845e-10
3.561887086376242,7.957632028011229e-10
3.503374619393996,8.880783098108269e-10
3.4486036811070773,1.0028354300676368e-9
3.4204599534184834,1.0459843568230178e-9
3.3610472488830783,1.1594894150625225e-9
3.3065686337511497,1.3021885476031315e-9
3.281712178809689,1.3638126390740446e-9
3.2243374653458496,1.507150629901813e-9
3.1710363679817735,1.682952180256902e-9
3.148083259638678,1.772403826278161e-9
3.093648275733132,1.9702257341695945e-9
3.0426024888715775,2.200925299503136e-9
3.019855452204729,2.327160261412198e-9
2.9691221339965255,2.5938702036952217e-9
2.9178575650652867,2.8701114916282984e-9
2.866804722712589,3.214034407786099e-9
2.848356962509781,3.286087240432625e-9
2.796263463203717,3.584055728203254e-9
2.745089522120067,3.908583481559606e-9
2.696167260424866,4.3026249704137894e-9
2.6800385433047396,4.380084653592194e-9
2.630193549966024,4.743380324742605e-9
2.58142861116922,5.136560882327327e-9
2.534080247627494,5.615280647254433e-9
2.5211775610967853,5.712400777242106e-9
2.4731022306087844,6.14652736085561e-9
2.4263376590626478,6.587998811434027e-9
2.3809942209290997,7.108247456588441e-9
2.3689523753180497,7.251709233896435e-9
2.325433440712933,7.819605235678665e-9
2.28045506236398,8.364339906454837e-9
2.2370965020861067,8.945437620760616e-9
2.1950182907134503,9.647042422467758e-9
2.1849815348747352,9.818392391106968e-9
2.1435313710009085,1.0577895022550365e-8
2.102441723497039,1.1248005464717983e-8
2.0621236164609362,1.1970738279287733e-8
2.0258184729538993,1.3033019461047173e-8
2.0133910562299446,1.343617785503133e-8
1.9767710472706623,1.451469111276463e-8
1.938620899339532,1.538011131284819e-8
1.9010584269412776,1.629250489582388e-8
1.86453754055622,1.7416264075544308e-8
1.8574152394000272,1.762310548533861e-8
1.821776589497128,1.8711006389660057e-8
1.786090358664962,1.9571349182572065e-8
1.7507047058469554,2.023039099195782e-8
1.7156967406281594,2.0775468884568537e-8
1.681303073527886,2.129562308790008e-8
1.6481370253349374,2.1990671874456776e-8
1.616043447344881,2.3139895939475745e-8
1.611066238188517,2.332121214869208e-8
1.5794901318652967,2.4668775069301964e-8
1.5485272625985973,2.5792192355123935e-8
1.5178390323006452,2.676440204619228e-8
1.4875773109449648,2.7541943940970868e-8
1.457692141249802,2.808847725449354e-8
1.428531308144331,2.8709986101773728e-8
1.4000504502897297,2.954757170546475e-8
1.3723457129342067,3.060523333396453e-8
1.3463552624360138,3.2356455332208994e-8
1.3416068854734202,3.246152089362819e-8
1.3152239206428684,3.458618917892681e-8
1.2899234184824624,3.6736293769984855e-8
1.2646523401140295,3.87997525729895e-8
1.2395907414584426,4.082955939499254e-8
1.213860550959814,4.238286689475928e-8
1.212875468273473,4.2373214184170255e-8
1.189430147928233,4.2248228964063316e-8
1.1882856886709057,4.2228415741739965e-8
1.1638840540580495,4.0957232087076425e-8
1.140383587461968,3.872662506677707e-8
1.1186327401480414,3.608910173884276e-8
1.099212196945995,3.292319917461977e-8
1.0906781819087104,3.1463017518861775e-8
1.0742022857241802,2.711821453801216e-8
1.0634527483687788,2.3358576585402583e-8
1.051101607530531,2.080922198308047e-8
1.0421089622020794,1.774696990949085e-8
1.0302110390239099,1.551466491230904e-8
1.0252002382547234,1.3291315468247406e-8
1.0127475278541676,1.1333604730886134e-8
1.0039861550695617,9.105447227599531e-9
0.99087154983088,8.94663350812802e-9
0.9834363416988516,1.0018486907793332e-8
0.9708957270244903,1.1672647204625996e-8
0.9612854280291476,1.4131658863792338e-8
0.9555152809290943,1.6177743915526948e-8
0.9470831893183775,2.0045345431590758e-8
0.9411885205441272,2.4414397355698265e-8
0.9296773861609687,2.6712276151043107e-8
0.9200271886377832,3.1113187918964016e-8
0.9098753481309804,3.5070204120565936e-8
0.8990470671425138,4.082505842558807e-8
0.8903071621715806,4.4808838209197056e-8
0.8779309934019548,5.1225554949738433e-8
0.8691247961013642,5.570057525372393e-8
0.8577012020313128,6.408049854277e-8
0.8447555832829708,7.302582356437332e-8
0.8375618159457989,7.786086664469138e-8
0.8238868379817619,8.672329842370294e-8
0.8103585739895491,9.695110074631735e-8
0.8041121196322639,1.0200980711371998e-7
0.7905639556003863,1.1270228470507431e-7
0.776354124687418,1.2303718360610967e-7
0.7703769630857329,1.2576466403889103e-7
0.7581290003906567,1.4349838653997707e-7
0.7441693388742202,1.5523799798309764e-7
0.7308397442057855,1.6942418764974874e-7
0.725964052791551,1.747768838268664e-7
0.713590980932909,1.9326536682223927e-7
0.700034445417195,2.0691968917454616e-7
0.6871563075875193,2.2430297095576187e-7
0.6829712822499816,2.2880789032010632e-7
0.6711702045629151,2.5273327956568735e-7
0.658273766760167,2.6964478928331466e-7
0.6457766645500972,2.884363963303159e-7
0.633627758306039,3.15281369938221e-7
0.6307837249860906,3.198367477833546e-7
0.618873682037847,3.4604713254668875e-7
0.607017948095534,3.6918234894090476e-7
0.5955560755240635,3.978376552835492e-7
0.5923869707839698,4.006615027305279e-7
0.5818377845734646,4.4404494645430405e-7
0.5707016548913436,4.771527502600565e-7
0.559966442187791,5.132214585856034e-7
0.5499994254105687,5.681090368801621e-7
0.5469453753964084,5.787407028015685e-7
0.5367715462449023,6.210166274966442e-7
0.5263724265444564,6.589366043880618e-7
0.5164518254304683,7.124846296806585e-7
0.5138412771074427,7.195683205192186e-7
0.504566447282517,7.895975867854367e-7
0.49483147574493414,8.465997485978238e-7
0.48536287705059356,9.031283200933397e-7
0.4763310592194168,9.796047277456764e-7
0.473969728276933,9.975536216827147e-7
0.4652287241423698,1.0947916687842108e-6
0.45640574102719655,1.1724488119266377e-6
0.44788966463047053,1.2688319606769014e-6
0.44551624123752587,1.284773515059057e-6
0.43747026935859734,1.4347441887420045e-6
0.42921037619955243,1.5354203413866595e-6
0.421071976002957,1.6421645385153757e-6
0.41424240908020354,1.8493844655699891e-6
0.41128719854583273,1.881755923400277e-6
0.4037191806429738,2.036475873831174e-6
0.3961818901567337,2.19592942997452e-6
0.38991100910767346,2.4991786706084196e-6
0.3870139978944775,2.52458469067476e-6
0.3797999394807992,2.7233275410908342e-6
0.37290125933233853,2.958793666305351e-6
0.3702603227477434,3.0217835449037236e-6
0.36423422609774897,3.4037791001463414e-6
0.3573143544432454,3.6518966929358554e-6
0.35115649185844383,4.0117194409448e-6
0.34837007156007077,4.213149431733734e-6
0.34282087875663986,4.668286684608697e-6
0.33660164809603993,5.084264407881712e-6
0.3330445056094268,5.196274815860776e-6
0.3288739026391513,5.984516306395198e-6
0.3227744663163923,6.544545982507944e-6
0.3179108214110341,7.436346842214898e-6
0.3152093354283221,7.867091602046558e-6
0.30993759719622893,8.778381436059163e-6
0.30584275710343656,1.0064654510049674e-5
0.3027922939555528,1.0758816890272002e-5
0.2983199061497222,1.222967930799234e-5
0.2951767977786836,1.3537281251996838e-5
0.2920794862469643,1.5889136417972702e-5
0.28875910564832563,1.8202985222561716e-5
0.28693765436462493,2.1278230368141574e-5
0.2846949348195864,2.689237266004473e-5
0.2840906404740533,3.276520847618076e-5
0.280672314254258,3.70099931082277e-5
0.27983081651034275,4.869722593457214e-5
0.27974712379289585,6.493404722135261e-5
0.2788715698152407,8.535210707285546e-5
0.2756017567725522,9.456570475102765e-5
0.2738156898520652,0.00010977730272327448
0.26907261850896586,0.0001213624333204578
0.2660112746900014,0.00012628069563870245
0.26295061540254194,0.00014832572447395662
0.2585072855415153,0.00016479456752004578
0.25596879078648604,0.0001740000488633279
0.252749395865838,0.0002060154969557312
0.25029575009107785,0.0002471566322878466
0.24719230920610005,0.00026154330966721005
0.2438920278691067,0.00029779421227856575
0.24143304796292236,0.0003389901231163006
0.2390332176868248,0.00039130652275000155
0.23660822821277916,0.00045484820538874843
0.2342680774658166,0.0005250995956912366
0.2319487331300598,0.000621152307854183
0.23023137893649537,0.0007209534981016604
0.22824259538917352,0.0008661548992443701
0.22629684294335867,0.001035566400249158
0.22473992909984167,0.001203725035407929
0.22342899690804824,0.001537333303590916
0.22191736735222012,0.001877448211298267
0.22035744989096703,0.0021628586626565778
0.21920432896484696,0.0027390451208007347
0.21900248932637442,0.0036503944247856723
0.21789296839630404,0.004660766939955917
0.21661768251608857,0.005364218032273926
0.21501955090244423,0.006514231202141445
0.21469972505073268,0.008659643359966994
